beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x,y,z
-3.7303542875413527,-6.277930605828845,-12.052326770727614,10.668378602302012,2.213271282904715,12.273718585716429,-3.855856,-7.411264,-12.912148,11.183705,2.785442,12.786371,-17.37820930480957,-29.738604736328124,-308.1321594238281
-14.466331643298185,-17.93257567085573,-19.456541505332968,11.739950552447567,14.740896051788786,7.375373611578302,-12.79724,-16.960236,-18.431454,11.304532,14.093327,7.795879,-40.34139709472656,-22.142515563964842,-339.44297790527344
-10.879108821101624,-15.520810820588384,-20.945100543739787,6.369132292160726,18.303623870368973,5.222748555052247,-11.995073,-16.419808,-19.914019,6.969189,17.799598,5.610776,-52.79635505676269,-34.279842376708984,-323.79315185546875
-10.46247609566803,-14.752173177971278,-17.586325184097877,23.775566706711007,12.35298874232982,3.121177158978169,-11.482578,-15.626743,-18.671225,23.176069,12.907336,3.657769,-45.52875022888183,36.846783828735354,-280.10142211914064
-15.932548607301266,-18.2887788941136,-21.72097914088149,3.5693786941514127,16.155413477776623,24.350133639029643,-14.495269,-17.393501,-20.87028,3.941748,15.724023,24.0332,-61.67217788696289,12.009588718414307,-267.53282165527344
-6.183994467097277,-7.012603152689037,-10.308378717416463,0.8270865975842431,22.579748319582144,22.60917330513504,-7.102984,-8.025443,-10.964476,1.37111,22.257337,23.207809,-22.39820957183838,6.590258359909058,-273.0871276855469
-6.86386698216579,-6.8932991110710855,-12.711160255972306,15.76073763756714,1.1228554987478252,8.545856992864245,-7.046179,-7.929409,-11.984446,15.122214,1.751663,8.917846,-17.908030319213868,-15.447368097305297,-304.7737731933594
-3.980854048121529,-6.992504639545863,-12.05628978294898,4.483427311183149,9.050040069945306,20.98456366908613,-5.556539,-7.667355,-11.965302,4.911818,8.423692,20.49312,-11.66151533126831,-16.478573036193847,-299.38392944335936
-3.3427960691786964,-8.839198628753065,-9.365830780373887,22.262727922258552,8.174335572604935,16.56557724245234,-4.865156,-8.03831,-10.276231,21.762233,8.391681,17.016264,-2.1932169273495674,2.578490900993347,-309.0666076660156
-2.3276510152926733,-4.259179177944722,-7.253797388514151,8.752939941834175,2.332565237764526,19.872371019611613,-3.917683,-5.477715,-7.822484,9.158202,2.791091,19.448043,5.915635585784912,-18.64728376865387,-304.6272216796875
-15.73626139049148,-20.465182177229245,-21.007686363987013,15.918283975690867,14.849097305669003,3.820064363425602,-14.215954,-19.451644,-19.990595,15.474654,14.35695,4.365158,-43.73775815963745,18.843943786621093,-341.2094299316406
-9.731548590244254,-12.669152220032574,-14.920542847426658,6.589610564684314,21.171498145488503,5.3510837997155445,-10.722778,-13.775733,-15.673285,6.973582,20.722673,4.833716,-43.2038158416748,-18.960231018066406,-285.10694885253906
-11.235318149400698,-14.556352349189968,-20.105190770376943,22.859303753012632,3.853344719545399,21.74630528575337,-10.841095,-13.977844,-18.952737,22.468993,4.164612,21.263276,-45.89217262268066,22.55406322479248,-256.2168762207031
-9.657783674913832,-12.968081614603015,-16.17414482252712,18.615194805742107,11.233841616768348,24.278216388546408,-10.7074,-13.76977,-17.098274,19.189711,10.817497,23.689863,-34.1348690032959,43.9965103149414,-317.32703552246096
-10.827387336791585,-16.817383728433562,-22.159088762227565,23.11040519161125,11.719127298642936,16.727393268711594,-10.742864,-15.649339,-21.030337,22.479036,11.260635,17.276121,-49.861684799194336,55.690894317626956,-315.78936462402345
-15.8042899993394,-20.750485598565312,-21.83732710850485,4.668895445967402,3.0552437294889288,14.47079592985402,-14.487109,-19.550816,-21.03222,5.077523,3.468665,14.939606,-55.824266052246095,-42.39330368041992,-281.77958984375
-8.824795759389353,-8.91847614513379,-9.606760300332938,17.885451670018796,22.02413942565173,23.563462348769946,-10.294392,-10.046866,-10.372893,17.582069,21.410604,22.985298,-10.434994316101074,15.11443214416504,-298.6540222167969
-6.462808156860048,-11.136094492200318,-15.882887147431964,8.412081897388191,21.23897009385745,14.293786856702583,-9.581667,-10.39648,-15.096766,8.723224,21.38738,14.855498,-26.44261040687561,-24.499101829528808,-308.4154022216797
-8.519226149972159,-12.682585183217515,-14.638737010024306,23.007895147948965,23.314010528487724,19.88000820556813,-9.592652,-11.452084,-15.067579,22.476525,22.785695,19.450239,-27.61657543182373,28.62008762359619,-276.8299224853516
-9.215310101034571,-14.510840785673004,-16.605787691779906,15.146439012216296,16.72555990845166,1.126742147089034,-9.607716,-13.437416,-15.710631,15.710972,17.075576,1.594919,-27.592337799072265,38.383752059936526,-318.6902557373047
-7.754183594979478,-10.474569393256838,-10.804667326500097,22.24846229568979,11.192767760128726,20.019332459261683,-9.071369,-11.605237,-11.518712,21.757211,11.741433,19.530582,-11.043144512176514,27.49115734100342,-299.41163940429686
-7.100101961430747,-11.142917084382791,-14.61875602220638,17.336672440432785,25.086608575706784,17.770723419444778,-8.80398,-11.604609,-13.708351,17.824664,24.442439,18.176833,-19.52543125152588,34.72347145080566,-297.9107360839844
-13.893492503040251,-15.012844136538432,-21.11952048381585,5.548633723010662,7.198969805386311,21.44680007091135,-12.547112,-14.236445,-19.996558,5.949533,7.679585,20.914917,-49.35315132141113,-22.46173725128174,-287.99453125
-13.333669122616673,-17.296122694625076,-18.970557730645712,0.6029527158341274,16.97467965327302,8.620908281765237,-12.550564,-16.002719,-19.799782,1.026517,16.507845,9.256163,-59.78198432922363,5.184115791320801,-256.49080047607424
-5.1412357976552485,-6.476441695394515,-7.252916487610262,16.440010906931,18.33541866547689,8.397969936433936,-6.791801,-7.485016,-7.824995,15.835881,17.80399,8.908744,1.8081783294677733,7.478184461593628,-300.7297592163086
-0.0769156991543749,-4.3873321222867,-5.914240406803612,1.5873564326149114,1.7313708825885217,16.592047803712873,-1.715803,-5.392665,-6.6321,2.077556,2.102846,16.175494,5.109848880767823,-9.514933586120605,-288.3208068847656
-10.295367492945177,-16.240566537246828,-16.345536668068416,5.466154262519404,13.293520410042046,2.7716322926246346,-8.921982,-15.042064,-15.349718,5.027623,12.84865,3.318512,-27.752239656448364,-38.10873918533325,-302.9905609130859
-5.035169174889212,-8.308206581073193,-9.585576075382615,20.01139532044373,19.17017107615999,21.43403304637336,-6.255453,-9.520876,-10.369127,19.644461,18.608668,20.914289,-8.051175737380982,21.668968200683594,-297.99708557128906
-13.30168935265032,-17.927184936850225,-21.556673046545367,2.619871288164109,5.049884110151172,15.973304855904871,-12.377013,-17.023317,-20.514075,3.144288,5.547691,16.581601,-48.83415536880493,-42.4727424621582,-277.6103973388672
-9.420268905831248,-14.185776012536955,-15.775561375849566,1.6204648891374276,13.411235177221904,15.06385867820303,-10.377245,-15.02449,-16.654196,2.084461,12.934641,15.547193,-40.357731628417966,-29.94551029205322,-296.20215759277346
-3.4692333972245635,-5.674499778196647,-8.72019348660167,4.092520664092683,7.319452452860085,6.084830782734604,-4.766925,-6.879938,-9.404536,3.621634,7.687117,6.506324,-9.604326581954956,-23.52327079772949,-289.1792510986328
-6.002905704813987,-11.57824695161241,-15.050697052112971,15.590972118333427,14.64442238035199,13.81099558450858,-5.247409,-10.41939,-14.152117,15.116252,14.006708,13.251477,-15.60321478843689,11.092346954345704,-336.8727783203125
-7.934160444565583,-9.461091355824742,-12.707985666815816,11.597905604827934,17.79897494135413,23.03176225931462,-5.924042,-10.218535,-13.522874,11.970666,17.194834,22.550635,-13.8097430229187,22.832419300079344,-333.26878967285154
-1.755103314657486,-5.392073917284133,-9.14994015591779,9.415547272649356,2.540679616554298,12.314589667388594,-3.858054,-6.53001,-9.842823,9.791838,3.118737,12.786056,-5.964034938812256,-24.846957397460937,-308.4303436279297
-5.142429147999348,-5.974948400044178,-12.265708875478047,13.52707092362422,1.2859946676091172,8.362416571193078,-4.31092,-6.527499,-11.540052,13.017624,1.75794,8.747119,-14.47256007194519,-29.239514541625976,-302.0781707763672
-7.266208741864267,-7.598442815431391,-11.82364842369038,21.70861676813478,18.29485683994163,6.45045645713384,-5.64253,-6.911008,-11.535345,21.319095,17.806501,6.8528,-23.635618019104005,8.046277618408203,-282.9068908691406
-8.99501292691881,-11.167894850757666,-16.015912686207443,7.489420198922216,15.905475335401002,12.7881692453445,-7.493711,-10.14949,-15.174911,8.015521,16.377745,12.194931,-27.107318878173828,-20.92652521133423,-327.732470703125
-9.813804577554016,-10.316567461881236,-13.382775167151776,18.477324571640384,11.994064134740292,7.90726997816993,-7.936534,-10.13474,-14.118537,17.938759,12.553015,8.242469,-21.360197830200196,1.2696044445037842,-322.73500061035156
-13.739061003332562,-19.59686940077965,-24.785718663404023,4.800217215268006,24.12004025343497,16.716022737044057,-12.716584,-18.496011,-23.667366,5.166653,23.737563,16.263683,-60.94022350311279,-36.8664409160614,-268.9133331298828
-3.546432863846944,-7.091967521714071,-11.785728488092197,17.54899452603145,2.6384591574522216,1.0654472667925436,-4.771319,-8.280278,-12.548096,17.162783,3.124072,1.435804,-35.715480422973634,-2.457346272468567,-281.1087249755859
-10.30119454272519,-15.95201297823214,-16.350548947598504,21.10819496583083,16.938033522714452,2.4005191892978783,-8.911626,-14.940695,-15.366979,20.691107,16.499684,2.055318,-26.32379913330078,40.46241004467011,-293.72072448730466
-3.64614179037436,-9.595527347361209,-15.375953902900498,22.83550920652986,1.9929174315129,8.9547260548542,-4.852289,-10.737621,-15.593884,22.468993,2.437083,8.513938,-28.55982894897461,-1.3623322010040284,-263.47075805664065
-8.153710815053817,-11.044479946208684,-11.141714643862937,18.42962493642608,13.837523996545793,0.9956262446066868,-6.42775,-10.755823,-11.954945,18.852965,13.38437,1.350754,-10.602858924865723,10.453601980209351,-309.20289001464846
-4.496899355122128,-5.588929132839231,-6.45228081493255,14.938613098874034,15.614900614351418,21.69089784311796,-5.729463,-6.779824,-7.23404,15.444838,15.041742,21.256057,12.063786888122559,11.293778944015504,-309.3780975341797
-13.082155510621254,-18.881888362221453,-23.101151153865377,1.08706831970229,7.361690322811794,5.80522203146132,-12.123119,-17.643943,-22.064743,1.726373,7.688373,6.157023,-47.8328577041626,-41.40741891860962,-263.4984832763672
-11.409937559090386,-16.566967151635463,-22.15512119051303,11.483904661572598,6.959937731658275,14.710379541822428,-11.915359,-17.374358,-22.044658,10.880224,7.419415,14.27992,-59.639665603637695,-46.53029441833496,-336.5813232421875
-15.566326363575753,-20.302835250982973,-25.458619288543563,9.3606918354898,24.05096883728044,13.438132114219956,-13.866653,-19.184882,-24.196808,9.789328,23.734423,13.833644,-73.00504646301269,-59.18070907592774,-307.0980194091797
-12.050629764261616,-14.45535975498502,-16.228453510247032,23.2073060470719,23.57424658739109,11.224657226621911,-12.846513,-15.456644,-17.102668,22.822687,23.717163,11.715388,-41.30520095825195,23.08028793334961,-270.1336212158203
-1.0781100988223375,-7.048371548391909,-11.2447331021345,12.262009417756712,22.13675569005528,18.332014741944807,-3.341478,-7.926584,-11.954317,12.897112,22.658734,17.762568,-14.939126300811768,27.640210151672363,-295.61253051757814
-5.796974333548794,-6.401744577999436,-6.845612956429578,23.300187216875308,8.474467424106024,24.539730716757408,-4.216142,-7.410009,-7.572042,22.826453,9.068,24.043243,7.89258508682251,5.83232479095459,-299.49833984375
-1.0621793344494108,-6.606520574004061,-8.195149681505125,20.98349842802037,18.329742728907284,19.974332814984617,-3.132463,-7.401535,-7.6913,21.37276,17.810582,20.451066,6.8812721252441404,20.92707676887512,-292.9731689453125
-4.79957248018752,-10.162373453094038,-10.242413242812953,13.19644821390382,18.411709382772507,10.90857423558638,-3.687012,-9.109749,-9.504022,13.85243,18.060081,11.363263,8.142811918258667,20.94750919342041,-314.6239868164063
-13.718884332066333,-19.41491918046126,-22.77795432946004,11.708781092815222,4.600174282745582,0.2426835182712943,-11.526515,-18.170561,-21.914729,12.230208,5.196508,0.575263,-54.96042900085449,-41.91806335449219,-318.8173889160156
-8.007797190364146,-9.979767810952382,-10.811880417815132,15.927298762249238,13.80175165490743,6.019813970852737,-9.706889,-11.162727,-11.511493,15.474654,13.304341,5.558051,-12.20815110206604,-2.272302496433258,-319.2598510742188
-2.912031355085107,-5.480063847837464,-6.092631058021923,16.927635835056098,5.629939066106641,5.4323962316857575,-5.318964,-6.353947,-6.797806,16.534795,6.26167,5.532317,5.572534036636353,-5.9823096752166744,-300.3707275390625
-8.685310754679561,-10.154911154740429,-14.800683755918188,12.477741121050771,5.223078257859911,7.418345492107142,-7.055908,-9.104414,-14.055769,12.913117,5.908918,6.964211,-22.496878576278686,-29.3421471118927,-312.1840423583984
-11.419031690745966,-16.4644758350001,-21.483259757661752,11.788191486446731,7.458681853109854,23.88766272686436,-9.277246,-15.301294,-20.513761,12.307099,7.018017,23.50564,-48.57509574890137,-22.21175346374512,-319.37989196777346
-9.921972154209383,-12.87355057118011,-14.189754729378285,11.58824655916866,9.90458959954958,15.25019976413826,-9.250883,-13.861725,-14.98912,12.226127,9.440524,15.877664,-28.24148349761963,-20.606787109375,-334.8556243896484
-8.607090780262306,-12.122902113107347,-17.46468099124907,0.6233643713770329,22.4460115987004,25.0836386965032,-8.979414,-13.245034,-16.415052,1.032794,22.005953,24.66621,-34.64793586730957,6.4580646514892575,-263.469548034668
-11.02842242930162,-15.250846707832295,-20.916840320899468,19.467493341977736,4.247830567654469,19.10925598921237,-9.464606,-14.323378,-19.912764,18.963748,4.851601,19.758427,-51.29304161071777,21.092280006408693,-291.44947814941406
-9.137989738409871,-13.702098762056456,-16.630482060989234,2.9256924293268574,15.740997717902578,15.542866761404635,-9.421925,-14.209456,-17.703667,3.497354,15.130244,16.04996,-40.45481948852539,1.8983167350292205,-310.552490234375
-2.268892222303032,-2.42232535170282,-3.139802473825959,22.947443754495488,1.4613465083735426,6.259800374850355,-3.569324,-3.841826,-4.058638,22.474642,1.760765,6.676423,8.075287342071533,2.5778193712234496,-295.5585662841797
-11.447883490432616,-13.989608688808351,-18.43043695778827,17.697364255381007,13.66796367781315,7.4453279178417295,-9.451425,-12.829514,-17.376334,18.170996,13.296809,6.964526,-29.907479095458985,11.297209024429321,-319.8224243164062
-7.748114088047043,-13.56204873960179,-16.982656175935233,23.870782148887475,10.567907198522509,20.42477981905564,-8.884009,-12.828574,-17.339616,23.43969,11.141064,19.887728,-31.15317611694336,41.360577774047854,-308.03447265625
-13.925933910418056,-15.805842307394135,-22.02955364877779,15.341345147827246,0.3590935111821015,19.87680272287725,-12.206599,-14.94352,-21.023432,15.979616,0.705331,19.866387,-51.33335914611816,49.08043937683105,-311.9861999511719
-5.013493875895023,-8.247106858558327,-10.175898701112258,9.653759832629197,8.246980035973353,6.4435643681851245,-6.849547,-9.263843,-10.890097,10.138313,7.715676,6.853427,-14.853091144561768,-20.42432689666748,-310.19927978515625
-1.8729038370916504,-5.7961750309256335,-10.697944538416948,5.333078124825972,23.29723763300426,4.713215038890692,-3.752918,-6.863619,-10.900453,5.609019,22.790716,5.082903,-10.378069019317627,-19.445466804504395,-279.5782531738281
-15.950605096847704,-19.146786736499777,-23.63036956619344,17.82787062382314,15.57984814328153,11.856191906991622,-14.484913,-18.068878,-22.606597,17.253481,16.031898,11.469654,-56.90763750076294,38.322625732421876,-338.0373962402344
-1.1133314840814332,-6.883332751774065,-7.759079064514586,1.3584817757447178,15.678355238909113,1.803324020201635,-2.526444,-7.576028,-8.861284,1.803263,16.038488,2.291951,-8.734848141670227,20.952231407165527,-288.75745544433596
-5.084249010500079,-6.436305330448199,-9.629573502246508,8.621361111235887,21.67280825446773,19.50070054489341,-3.260194,-7.49192,-9.071555,8.123481,21.315825,19.011495,-7.713361072540283,-11.579395961761474,-284.9239532470703
-3.2507633697331286,-5.651503914894256,-7.952757198105011,13.597329778375832,16.497869722564214,24.735073568576816,-3.227869,-6.8768,-8.861598,13.028294,16.906104,24.395053,5.494836473464966,16.802404975891115,-310.94481201171874
